Paradigm,Class,Lemma,Stem,PersPoss,Dim,Poss,Pej,Pret,Basic,Form1Surface,Form1Split,Form1Source,Form2Surface,Form2Split,Form2Source
NID,NID_Cy,disy,disy2,3SgProxPoss,Dim,NONE,Pej,NONE,Sg,odisiinzhish,w<<disy2>>iinzhish,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3PlProxPoss,Dim,NONE,Pej,NONE,Sg,odisiinzhishiwaa,w<<disy2>>iinzhishiwaa,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3SgObvPoss,Dim,NONE,Pej,NONE,Sg,odisiinzhishini,w<<disy2>>iinzhishiniw1,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3PlObvPoss,Dim,NONE,Pej,NONE,Sg,odisiinzhishini,w<<disy2>>iinzhishiniw1,GUESS
NID,NID_Cy,disy,disy2,1SgPoss,Dim,NONE,Pej,NONE,Loc,nidisiinzhishing,n<<disy2>>iinzhishing,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,ExclPoss,Dim,NONE,Pej,NONE,Loc,nidisiinzhishinaang,n<<disy2>>iinzhishinaang,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,InclPoss,Dim,NONE,Pej,NONE,Loc,gidisiinzhishinaang,g<<disy2>>iinzhishinaang,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,2SgPoss,Dim,NONE,Pej,NONE,Loc,gidisiinzhishing,g<<disy2>>iinzhishing,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,2PlPoss,Dim,NONE,Pej,NONE,Loc,gidisiinzhishiwaang,g<<disy2>>iinzhishiwaang,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3SgProxPoss,Dim,NONE,Pej,NONE,Loc,odisiinzhishing,w<<disy2>>iinzhishing,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3PlProxPoss,Dim,NONE,Pej,NONE,Loc,odisiinzhishiwaang,w<<disy2>>iinzhishiwaang,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3SgObvPoss,Dim,NONE,Pej,NONE,Loc,odisiinzhishining,w<<disy2>>iinzhishining,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3PlObvPoss,Dim,NONE,Pej,NONE,Loc,odisiinzhishining,w<<disy2>>iinzhishining,GUESS
NID,NID_Cy,disy,disy2,1SgPoss,Dim,Poss,Pej,NONE,Pl,nidisiinsimishan,n<<disy2>>iinsimishan,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,ExclPoss,Dim,Poss,Pej,NONE,Pl,nidisiinsimishinaanin,n<<disy2>>iinsimishinaanin,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,InclPoss,Dim,Poss,Pej,NONE,Pl,gidisiinsimishinaanin,g<<disy2>>iinsimishinaanin,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,2SgPoss,Dim,Poss,Pej,NONE,Pl,gidisiinsimishan,g<<disy2>>iinsimishan,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,2PlPoss,Dim,Poss,Pej,NONE,Pl,gidisiinsimishiwaan,g<<disy2>>iinsimishiwaan,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3SgProxPoss,Dim,Poss,Pej,NONE,Pl,odisiinsimishan,w<<disy2>>iinsimishan,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3PlProxPoss,Dim,Poss,Pej,NONE,Pl,odisiinsimishiwaan,w<<disy2>>iinsimishiwaan,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3SgObvPoss,Dim,Poss,Pej,NONE,Pl,odisiinsimishini,w<<disy2>>iinsimishiniw1,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3PlObvPoss,Dim,Poss,Pej,NONE,Pl,odisiinsimishini,w<<disy2>>iinsimishiniw1,GUESS
NID,NID_Cy,disy,disy2,1SgPoss,Dim,Poss,Pej,NONE,Sg,nidisiinsimish,n<<disy2>>iinsimish,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,ExclPoss,Dim,Poss,Pej,NONE,Sg,nidisiinsimishinaan,n<<disy2>>iinsimishinaan,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,InclPoss,Dim,Poss,Pej,NONE,Sg,gidisiinsimishinaan,g<<disy2>>iinsimishinaan,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,2SgPoss,Dim,Poss,Pej,NONE,Sg,gidisiinsimish,g<<disy2>>iinsimish,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,2PlPoss,Dim,Poss,Pej,NONE,Sg,gidisiinsimishiwaa,g<<disy2>>iinsimishiwaa,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3SgProxPoss,Dim,Poss,Pej,NONE,Sg,odisiinsimish,w<<disy2>>iinsimish,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3PlProxPoss,Dim,Poss,Pej,NONE,Sg,odisiinsimishiwaa,w<<disy2>>iinsimishiwaa,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3SgObvPoss,Dim,Poss,Pej,NONE,Sg,odisiinsimishini,w<<disy2>>iinsimishiniw1,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3PlObvPoss,Dim,Poss,Pej,NONE,Sg,odisiinsimishini,w<<disy2>>iinsimishiniw1,GUESS
NID,NID_Cy,disy,disy2,1SgPoss,Dim,Poss,Pej,NONE,Loc,nidisiinsimishing,n<<disy2>>iinsimishing,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,ExclPoss,Dim,Poss,Pej,NONE,Loc,nidisiinsimishinaang,n<<disy2>>iinsimishinaang,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,InclPoss,Dim,Poss,Pej,NONE,Loc,gidisiinsimishinaang,g<<disy2>>iinsimishinaang,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,2SgPoss,Dim,Poss,Pej,NONE,Loc,gidisiinsimishing,g<<disy2>>iinsimishing,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,2PlPoss,Dim,Poss,Pej,NONE,Loc,gidisiinsimishiwaang,g<<disy2>>iinsimishiwaang,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3SgProxPoss,Dim,Poss,Pej,NONE,Loc,odisiinsimishing,w<<disy2>>iinsimishing,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3PlProxPoss,Dim,Poss,Pej,NONE,Loc,odisiinsimishiwaang,w<<disy2>>iinsimishiwaang,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3SgObvPoss,Dim,Poss,Pej,NONE,Loc,odisiinsimishining,w<<disy2>>iinsimishining,JDN-2010-Nouns
NID,NID_Cy,disy,disy2,3PlObvPoss,Dim,Poss,Pej,NONE,Loc,odisiinsimishining,w<<disy2>>iinsimishining,GUESSNI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,NONE,NONE,Sg,mashkimod,<<mashkimod>>,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,NONE,NONE,Pl,mashkimodan,<<mashkimod>>an,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,NONE,NONE,Loc,mashkimodaang,<<mashkimod>>aang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,NONE,NONE,Sg,mashkimodens,<<mashkimod>>ens,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,NONE,NONE,Pl,mashkimodensan,<<mashkimod>>ensan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,NONE,NONE,Loc,mashkimodensing,<<mashkimod>>ensing,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,Pej,NONE,Sg,mashkimodaash,<<mashkimod>>aash,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,Pej,NONE,Pl,mashkimodaashan,<<mashkimod>>aashan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,Pej,NONE,Loc,mashkimodaashing,<<mashkimod>>aashing,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,NONE,Pret,Sg,mashkimodaaban,<<mashkimod>>aaban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,NONE,Pret,Pl,mashkimodaabaniin,<<mashkimod>>aabaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,NONE,NONE,NONE,Pret,Loc,mashkimodaabaning,<<mashkimod>>aabaning,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,Pej,NONE,Sg,mashkimodenzhish,<<mashkimod>>enzhish,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,Pej,NONE,Pl,mashkimodenzhishan,<<mashkimod>>enzhishan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,Pej,NONE,Loc,mashkimodenzhishing,<<mashkimod>>enzhishing,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,NONE,Pret,Sg,mashkimodensiban,<<mashkimod>>ensiban,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,NONE,Pret,Pl,mashkimodensibaniin,<<mashkimod>>ensibaniin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,NONE,Dim,NONE,NONE,Pret,Loc,mashkimodensibaning,<<mashkimod>>ensibaning,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,NONE,NONE,NONE,Pl,nimashkimodan,ni<<mashkimod>>an,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,NONE,NONE,NONE,Pl,nimashkimodaanaanin,ni<<mashkimod>>aanaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,NONE,NONE,NONE,Pl,gimashkimodaanaanin,gi<<mashkimod>>aanaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,NONE,NONE,NONE,Pl,gimashkimodan,gi<<mashkimod>>an,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,NONE,NONE,NONE,Pl,gimashkimodaawaan,gi<<mashkimod>>aawaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,NONE,NONE,NONE,Pl,omashkimodan,o<<mashkimod>>an,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,NONE,NONE,NONE,Pl,omashkimodaawaan,o<<mashkimod>>aawaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,NONE,NONE,NONE,Pl,omashkimodaani,o<<mashkimod>>aaniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,NONE,NONE,NONE,Pl,omashkimodaani,o<<mashkimod>>aaniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,NONE,NONE,NONE,Sg,nimashkimod,ni<<mashkimod>>,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,NONE,NONE,NONE,Sg,nimashkimodaanaan,ni<<mashkimod>>aanaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,NONE,NONE,NONE,Sg,gimashkimodaanaan,gi<<mashkimod>>aanaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,NONE,NONE,NONE,Sg,gimashkimod,gi<<mashkimod>>,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,NONE,NONE,NONE,Sg,gimashkimodaawaa,gi<<mashkimod>>aawaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,NONE,NONE,NONE,Sg,omashkimod,o<<mashkimod>>,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,NONE,NONE,NONE,Sg,omashkimodaawaa,o<<mashkimod>>aawaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,NONE,NONE,NONE,Sg,omashkimodaani,o<<mashkimod>>aaniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,NONE,NONE,NONE,Sg,omashkimodaani,o<<mashkimod>>aaniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,NONE,NONE,NONE,Loc,nimashkimodaang,ni<<mashkimod>>aang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,NONE,NONE,NONE,Loc,nimashkimodaanaang,ni<<mashkimod>>aanaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,NONE,NONE,NONE,Loc,gimashkimodaanaang,gi<<mashkimod>>aanaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,NONE,NONE,NONE,Loc,gimashkimodaang,gi<<mashkimod>>aang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,NONE,NONE,NONE,Loc,gimashkimodaawaang,gi<<mashkimod>>aawaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,NONE,NONE,NONE,Loc,omashkimodaang,o<<mashkimod>>aang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,NONE,NONE,NONE,Loc,omashkimodaawaang,o<<mashkimod>>aawaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,NONE,NONE,NONE,Loc,omashkimodaaning,o<<mashkimod>>aaning,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,NONE,NONE,NONE,Loc,omashkimodaaning,o<<mashkimod>>aaning,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,Poss,NONE,NONE,Pl,nimashkimodaaman,ni<<mashkimod>>aaman,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,Poss,NONE,NONE,Pl,nimashkimodaaminaanin,ni<<mashkimod>>aaminaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,Poss,NONE,NONE,Pl,gimashkimodaaminaanin,gi<<mashkimod>>aaminaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,Poss,NONE,NONE,Pl,gimashkimodaaman,gi<<mashkimod>>aaman,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,Poss,NONE,NONE,Pl,gimashkimodaamiwaan,gi<<mashkimod>>aamiwaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,Poss,NONE,NONE,Pl,omashkimodaaman,o<<mashkimod>>aaman,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,Poss,NONE,NONE,Pl,omashkimodaamiwaan,o<<mashkimod>>aamiwaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,Poss,NONE,NONE,Pl,omashkimodaamini,o<<mashkimod>>aaminiw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,Poss,NONE,NONE,Pl,omashkimodaamini,o<<mashkimod>>aaminiw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,Poss,NONE,NONE,Sg,nimashkimodaam,ni<<mashkimod>>aam,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,Poss,NONE,NONE,Sg,nimashkimodaaminaan,ni<<mashkimod>>aaminaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,Poss,NONE,NONE,Sg,gimashkimodaaminaan,gi<<mashkimod>>aaminaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,Poss,NONE,NONE,Sg,gimashkimodaam,gi<<mashkimod>>aam,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,Poss,NONE,NONE,Sg,gimashkimodaamiwaa,gi<<mashkimod>>aamiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,Poss,NONE,NONE,Sg,omashkimodaam,o<<mashkimod>>aam,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,Poss,NONE,NONE,Sg,omashkimodaamiwaa,o<<mashkimod>>aamiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,Poss,NONE,NONE,Sg,omashkimodaamini,o<<mashkimod>>aaminiw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,Poss,NONE,NONE,Sg,omashkimodaamini,o<<mashkimod>>aaminiw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,NONE,Poss,NONE,NONE,Loc,nimashkimodaaming,ni<<mashkimod>>aaming,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,NONE,Poss,NONE,NONE,Loc,nimashkimodaaminaang,ni<<mashkimod>>aaminaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,NONE,Poss,NONE,NONE,Loc,gimashkimodaaminaang,gi<<mashkimod>>aaminaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,NONE,Poss,NONE,NONE,Loc,gimashkimodaaming,gi<<mashkimod>>aaming,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,NONE,Poss,NONE,NONE,Loc,gimashkimodaamiwaang,gi<<mashkimod>>aamiwaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,NONE,Poss,NONE,NONE,Loc,omashkimodaaming,o<<mashkimod>>aaming,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,NONE,Poss,NONE,NONE,Loc,omashkimodaamiwaang,o<<mashkimod>>aamiwaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,NONE,Poss,NONE,NONE,Loc,omashkimodaamining,o<<mashkimod>>aamining,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,NONE,Poss,NONE,NONE,Loc,omashkimodaamining,o<<mashkimod>>aamining,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,NONE,NONE,NONE,Pl,nimashkimodensan,ni<<mashkimod>>ensan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,NONE,NONE,NONE,Pl,nimashkimodensinaanin,ni<<mashkimod>>ensinaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,NONE,NONE,NONE,Pl,gimashkimodensinaanin,gi<<mashkimod>>ensinaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,NONE,NONE,NONE,Pl,gimashkimodensan,gi<<mashkimod>>ensan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,NONE,NONE,NONE,Pl,gimashkimodensiwaan,gi<<mashkimod>>ensiwaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,NONE,NONE,NONE,Pl,omashkimodensan,o<<mashkimod>>ensan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,NONE,NONE,NONE,Pl,omashkimodensiwaan,o<<mashkimod>>ensiwaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,NONE,NONE,NONE,Pl,omashkimodensini,o<<mashkimod>>ensiniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,NONE,NONE,NONE,Pl,omashkimodensini,o<<mashkimod>>ensiniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,NONE,NONE,NONE,Sg,nimashkimodens,ni<<mashkimod>>ens,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,NONE,NONE,NONE,Sg,nimashkimodensinaan,ni<<mashkimod>>ensinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,NONE,NONE,NONE,Sg,gimashkimodensinaan,gi<<mashkimod>>ensinaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,NONE,NONE,NONE,Sg,gimashkimodens,gi<<mashkimod>>ens,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,NONE,NONE,NONE,Sg,gimashkimodensiwaa,gi<<mashkimod>>ensiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,NONE,NONE,NONE,Sg,omashkimodens,o<<mashkimod>>ens,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,NONE,NONE,NONE,Sg,omashkimodensiwaa,o<<mashkimod>>ensiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,NONE,NONE,NONE,Sg,omashkimodensini,o<<mashkimod>>ensiniw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,NONE,NONE,NONE,Sg,omashkimodensini,o<<mashkimod>>ensiniw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,NONE,NONE,NONE,Loc,nimashkimodensing,ni<<mashkimod>>ensing,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,NONE,NONE,NONE,Loc,nimashkimodensinaang,ni<<mashkimod>>ensinaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,NONE,NONE,NONE,Loc,gimashkimodensinaang,gi<<mashkimod>>ensinaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,NONE,NONE,NONE,Loc,gimashkimodensing,gi<<mashkimod>>ensing,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,NONE,NONE,NONE,Loc,gimashkimodensiwaang,gi<<mashkimod>>ensiwaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,NONE,NONE,NONE,Loc,omashkimodensing,o<<mashkimod>>ensing,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,NONE,NONE,NONE,Loc,omashkimodensiwaang,o<<mashkimod>>ensiwaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,NONE,NONE,NONE,Loc,omashkimodensining,o<<mashkimod>>ensining,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,NONE,NONE,NONE,Loc,omashkimodensining,o<<mashkimod>>ensining,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,Poss,NONE,NONE,Pl,nimashkimodensiman,ni<<mashkimod>>ensiman,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,Poss,NONE,NONE,Pl,nimashkimodensiminaanin,ni<<mashkimod>>ensiminaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,Poss,NONE,NONE,Pl,gimashkimodensiminaanin,gi<<mashkimod>>ensiminaanin,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,Poss,NONE,NONE,Pl,gimashkimodensiman,gi<<mashkimod>>ensiman,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,Poss,NONE,NONE,Pl,gimashkimodensimiwaan,gi<<mashkimod>>ensimiwaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,Poss,NONE,NONE,Pl,omashkimodensiman,o<<mashkimod>>ensiman,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,Poss,NONE,NONE,Pl,omashkimodensimiwaan,o<<mashkimod>>ensimiwaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,Poss,NONE,NONE,Pl,omashkimodensimini,o<<mashkimod>>ensiminiw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,Poss,NONE,NONE,Pl,omashkimodensimini,o<<mashkimod>>ensiminiw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,Poss,NONE,NONE,Sg,nimashkimodensim,ni<<mashkimod>>ensim,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,Poss,NONE,NONE,Sg,nimashkimodensiminaan,ni<<mashkimod>>ensiminaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,Poss,NONE,NONE,Sg,gimashkimodensiminaan,gi<<mashkimod>>ensiminaan,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,Poss,NONE,NONE,Sg,gimashkimodensim,gi<<mashkimod>>ensim,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,Poss,NONE,NONE,Sg,gimashkimodensimiwaa,gi<<mashkimod>>ensimiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,Poss,NONE,NONE,Sg,omashkimodensim,o<<mashkimod>>ensim,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,Poss,NONE,NONE,Sg,omashkimodensimiwaa,o<<mashkimod>>ensimiwaa,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgObvPoss,Dim,Poss,NONE,NONE,Sg,omashkimodensimini,o<<mashkimod>>ensiminiw1,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlObvPoss,Dim,Poss,NONE,NONE,Sg,omashkimodensimini,o<<mashkimod>>ensiminiw1,GUESS
NI,NI_aa,mashkimod,mashkimod,1SgPoss,Dim,Poss,NONE,NONE,Loc,nimashkimodensiming,ni<<mashkimod>>ensiming,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,ExclPoss,Dim,Poss,NONE,NONE,Loc,nimashkimodensiminaang,ni<<mashkimod>>ensiminaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,InclPoss,Dim,Poss,NONE,NONE,Loc,gimashkimodensiminaang,gi<<mashkimod>>ensiminaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2SgPoss,Dim,Poss,NONE,NONE,Loc,gimashkimodensiming,gi<<mashkimod>>ensiming,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,2PlPoss,Dim,Poss,NONE,NONE,Loc,gimashkimodensimiwaang,gi<<mashkimod>>ensimiwaang,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3SgProxPoss,Dim,Poss,NONE,NONE,Loc,omashkimodensiming,o<<mashkimod>>ensiming,JDN-2010-Nouns
NI,NI_aa,mashkimod,mashkimod,3PlProxPoss,Dim,Poss,NONE,NONE,Loc,omashkimodensimiwaang,o<<mashkimod>>ensimiwaang,JDN-2010-Nouns
